572.86873;508.42712;87.0896;169.5;27.113
572.86873;508.42712;87.0896;169.5;13.5565
572.86873;508.42712;87.0896;169.5;40.6694
572.86873;508.42712;87.0896;169.5;54.2259
572.86873;508.42712;87.0896;169.5;81.3389
569.77362;509.86899;39.4699;174.0;26.9275
569.77362;509.86899;39.4699;174.0;40.3912
569.77362;509.86899;39.4699;174.0;53.8551
569.77362;509.86899;39.4699;174.0;80.783
570.43019;509.60773;24.2406;172.5;26.8137
572.34299;508.12385;-36.7743;171.0;26.765
572.34299;508.12385;-36.7743;171.0;13.3825
572.34299;508.12385;-36.7743;171.0;40.1476
572.34299;508.12385;-36.7743;171.0;53.5303
572.34299;508.12385;-36.7743;171.0;80.2958
573.77774;509.82667;-69.4092;172.5;27.005
573.77774;509.82667;-69.4092;172.5;13.5025
573.77774;509.82667;-69.4092;172.5;40.5075
573.77774;509.82667;-69.4092;172.5;54.0101
573.77774;509.82667;-69.4092;172.5;81.0152
571.72657;508.80998;60.027;172.5;27.0653
571.72657;508.80998;60.027;172.5;13.5326
571.72657;508.80998;60.027;172.5;40.598
571.72657;508.80998;60.027;172.5;54.1307
571.72657;508.80998;60.027;172.5;81.1962
570.49916;512.33176;-20.1853;171.0;26.697
570.49916;512.33176;-20.1853;171.0;13.3485
570.49916;512.33176;-20.1853;171.0;40.0455
570.49916;512.33176;-20.1853;171.0;53.3942
570.49916;512.33176;-20.1853;171.0;80.0918
570.35955;510.52066;8.5971;171.0;26.7223
570.35955;510.52066;8.5971;171.0;13.3611
570.35955;510.52066;8.5971;171.0;40.0835
570.35955;510.52066;8.5971;171.0;53.4448
570.35955;510.52066;8.5971;171.0;80.1678
570.77309;510.22405;-51.8272;178.5;26.8775
570.77309;510.22405;-51.8272;178.5;13.4388
570.77309;510.22405;-51.8272;178.5;40.3163
570.77309;510.22405;-51.8272;178.5;53.7551
570.77309;510.22405;-51.8272;178.5;80.6329
558.01507;504.68853;-58.4801;166.5;26.9044
558.01507;504.68853;-58.4801;166.5;13.4522
558.01507;504.68853;-58.4801;166.5;40.3566
558.01507;504.68853;-58.4801;166.5;53.8088
558.01507;504.68853;-58.4801;166.5;80.7134
