561.23173;471.87433;46.1835;66.0;25.6125
561.23173;471.87433;46.1835;66.0;12.8062
561.23173;471.87433;46.1835;66.0;38.4187
561.23173;471.87433;46.1835;66.0;51.225
561.23173;471.87433;46.1835;66.0;76.8378
553.47233;478.92839;43.975;64.5;25.6117
553.47233;478.92839;43.975;64.5;12.8058
553.47233;478.92839;43.975;64.5;38.4176
553.47233;478.92839;43.975;64.5;51.2235
553.47233;478.92839;43.975;64.5;76.8355
569.94162;463.82255;48.3888;67.5;25.6141
569.94162;463.82255;48.3888;67.5;12.807
569.94162;463.82255;48.3888;67.5;38.4211
569.94162;463.82255;48.3888;67.5;51.2282
569.94162;463.82255;48.3888;67.5;76.8426
546.41467;486.26142;42.7745;63.0;25.6202
546.41467;486.26142;42.7745;63.0;12.8101
546.41467;486.26142;42.7745;63.0;38.4304
546.41467;486.26142;42.7745;63.0;51.2405
546.41467;486.26142;42.7745;63.0;76.8611
539.49038;493.04909;42.0041;58.5;25.6295
539.49038;493.04909;42.0041;58.5;12.8148
539.49038;493.04909;42.0041;58.5;38.4443
539.49038;493.04909;42.0041;58.5;51.2591
539.49038;493.04909;42.0041;58.5;76.889
559.55647;476.62825;-39.6255;177.0;25.4609
559.55647;476.62825;-39.6255;177.0;12.7305
559.55647;476.62825;-39.6255;177.0;38.1914
559.55647;476.62825;-39.6255;177.0;50.922
559.55647;476.62825;-39.6255;177.0;76.3832
578.74397;456.17857;51.3379;66.0;25.6255
578.74397;456.17857;51.3379;66.0;12.8128
578.74397;456.17857;51.3379;66.0;38.4383
578.74397;456.17857;51.3379;66.0;51.2511
578.74397;456.17857;51.3379;66.0;76.8769
586.57246;450.65967;56.0288;67.5;25.6537
586.57246;450.65967;56.0288;67.5;12.8268
586.57246;450.65967;56.0288;67.5;38.4805
586.57246;450.65967;56.0288;67.5;51.3074
586.57246;450.65967;56.0288;67.5;76.9613
532.38236;499.41562;40.8025;57.0;25.6335
532.38236;499.41562;40.8025;57.0;38.4504
532.38236;499.41562;40.8025;57.0;51.2672
532.38236;499.41562;40.8025;57.0;76.9011
593.8514;444.53495;57.4048;66.0;25.6517
593.8514;444.53495;57.4048;66.0;12.8259
593.8514;444.53495;57.4048;66.0;38.4776
593.8514;444.53495;57.4048;66.0;51.3035
593.8514;444.53495;57.4048;66.0;76.9554
534.72115;495.02048;57.2488;57.0;25.7414
534.72115;495.02048;57.2488;57.0;12.8707
534.72115;495.02048;57.2488;57.0;38.6122
534.72115;495.02048;57.2488;57.0;51.4829
534.72115;495.02048;57.2488;57.0;77.2245
565.35001;484.36755;-32.9478;180.0;25.413
565.35001;484.36755;-32.9478;180.0;12.7065
565.35001;484.36755;-32.9478;180.0;38.1196
565.35001;484.36755;-32.9478;180.0;50.8262
565.35001;484.36755;-32.9478;180.0;76.2396
