611.61749;442.99907;34.8437;31.5;26.4203
611.61749;442.99907;34.8437;31.5;13.2102
629.83233;419.55667;36.5883;33.0;26.2877
629.83233;419.55667;36.5883;33.0;39.4315
629.83233;419.55667;36.5883;33.0;52.5755
607.75113;457.59429;49.9996;52.5;26.6019
607.75113;457.59429;49.9996;52.5;13.3009
607.75113;457.59429;49.9996;52.5;39.9029
607.75113;457.59429;49.9996;52.5;79.8061
597.32064;468.43029;22.4045;27.0;26.3927
597.32064;468.43029;22.4045;27.0;13.1963
597.32064;468.43029;22.4045;27.0;39.5891
581.11511;497.85729;6.1502;60.0;26.4133
581.11511;497.85729;6.1502;60.0;13.2066
581.11511;497.85729;6.1502;60.0;39.62
581.11511;497.85729;6.1502;60.0;79.2407
580.78645;495.93916;34.2453;21.0;26.6068
580.78645;495.93916;34.2453;21.0;39.9102
580.78645;495.93916;34.2453;21.0;53.2137
580.78645;495.93916;34.2453;21.0;79.821
635.64892;416.25331;57.5814;91.5;26.4634
598.01775;408.97632;36.8275;120.0;24.9358
613.93683;419.35695;3.0706;132.0;25.2848
472.92111;544.67533;54.8615;46.5;26.0013
472.92111;544.67533;54.8615;46.5;13.0007
472.92111;544.67533;54.8615;46.5;39.002
472.92111;544.67533;54.8615;46.5;52.0027
472.92111;544.67533;54.8615;46.5;78.0042
615.34482;412.00762;-17.5123;139.5;25.2166
615.34482;412.00762;-17.5123;139.5;12.6083
615.34482;412.00762;-17.5123;139.5;37.8249
615.34482;412.00762;-17.5123;139.5;50.4333
615.34482;412.00762;-17.5123;139.5;75.6505
450.04975;563.96252;52.8922;45.0;26.0168
450.04975;563.96252;52.8922;45.0;13.0084
450.04975;563.96252;52.8922;45.0;39.0253
450.04975;563.96252;52.8922;45.0;52.0337
450.04975;563.96252;52.8922;45.0;78.0508
580.99963;527.0;0.0;59.9989;25.836
580.99963;527.0;0.0;59.9989;12.918
580.99963;527.0;0.0;59.9989;38.7541
580.99963;527.0;0.0;59.9989;51.6723
580.99963;527.0;0.0;59.9989;77.509
600.27658;422.28369;52.1739;153.0;25.148
600.27658;422.28369;52.1739;153.0;12.574
600.27658;422.28369;52.1739;153.0;37.722
600.27658;422.28369;52.1739;153.0;50.296
600.27658;422.28369;52.1739;153.0;75.4442
575.27291;502.17723;50.9293;22.5;26.7611
575.27291;502.17723;50.9293;22.5;13.3805
535.55723;602.32862;41.787;46.5;26.0966
535.55723;602.32862;41.787;46.5;13.0483
535.55723;602.32862;41.787;46.5;39.1449
535.55723;602.32862;41.787;46.5;52.1932
535.55723;602.32862;41.787;46.5;78.2902
503.61477;525.52168;59.3811;43.5;25.9141
503.61477;525.52168;59.3811;43.5;12.957
503.61477;525.52168;59.3811;43.5;38.8711
503.61477;525.52168;59.3811;43.5;51.8282
636.01046;398.72297;-1.6572;75.0;25.6934
636.01046;398.72297;-1.6572;75.0;38.5401
636.01046;398.72297;-1.6572;75.0;77.081
578.44773;478.70269;-82.5267;105.0;26.2948
495.22221;582.572;52.1254;177.0;25.5416
495.22221;582.572;52.1254;177.0;12.7708
495.22221;582.572;52.1254;177.0;38.3124
495.22221;582.572;52.1254;177.0;51.0832
516.11198;625.31526;39.9734;43.5;26.1188
516.11198;625.31526;39.9734;43.5;13.0594
516.11198;625.31526;39.9734;43.5;39.1783
516.11198;625.31526;39.9734;43.5;52.2378
516.11198;625.31526;39.9734;43.5;78.357
527.17935;507.00813;50.6845;46.5;25.8395
527.17935;507.00813;50.6845;46.5;12.9197
527.17935;507.00813;50.6845;46.5;38.7592
578.67561;526.97838;15.3251;57.0;25.905
578.67561;526.97838;15.3251;57.0;12.9525
578.67561;526.97838;15.3251;57.0;38.8576
578.67561;526.97838;15.3251;57.0;51.8103
556.11741;582.38942;47.0345;43.5;26.0321
556.11741;582.38942;47.0345;43.5;13.016
556.11741;582.38942;47.0345;43.5;39.0482
556.11741;582.38942;47.0345;43.5;52.0643
658.00629;382.91383;44.7583;46.5;25.6844
658.00629;382.91383;44.7583;46.5;12.8422
670.89165;363.15918;22.3025;64.5;25.5194
670.89165;363.15918;22.3025;64.5;12.7597
670.89165;363.15918;22.3025;64.5;38.2792
670.89165;363.15918;22.3025;64.5;51.039
670.89165;363.15918;22.3025;64.5;76.559
515.71075;562.38906;44.5136;169.5;25.4647
515.71075;562.38906;44.5136;169.5;12.7324
515.71075;562.38906;44.5136;169.5;38.1971
515.71075;562.38906;44.5136;169.5;50.9296
515.71075;562.38906;44.5136;169.5;76.3946
474.70364;603.58688;52.1884;184.5;25.5838
474.70364;603.58688;52.1884;184.5;12.7919
474.70364;603.58688;52.1884;184.5;38.3757
474.70364;603.58688;52.1884;184.5;76.7516
427.66288;582.11935;51.4343;46.5;26.0652
427.66288;582.11935;51.4343;46.5;13.0326
427.66288;582.11935;51.4343;46.5;39.0979
427.66288;582.11935;51.4343;46.5;52.1305
554.31861;522.40818;37.0404;136.5;25.3209
554.31861;522.40818;37.0404;136.5;12.6604
554.31861;522.40818;37.0404;136.5;37.9814
554.31861;522.40818;37.0404;136.5;50.6419
554.31861;522.40818;37.0404;136.5;75.9632
669.17347;365.67374;61.6103;70.5;25.9845
669.17347;365.67374;61.6103;70.5;12.9922
669.17347;365.67374;61.6103;70.5;38.9767
669.17347;365.67374;61.6103;70.5;51.969
496.32625;645.87973;46.4951;45.0;26.214
496.32625;645.87973;46.4951;45.0;13.107
496.32625;645.87973;46.4951;45.0;78.6424
669.60023;363.97526;5.6682;61.5;25.3229
669.60023;363.97526;5.6682;61.5;37.9844
495.60131;645.17335;29.6509;43.5;26.1979
495.60131;645.17335;29.6509;43.5;13.0989
574.85474;556.08244;7.9801;45.0;25.8016
574.85474;556.08244;7.9801;45.0;12.9008
574.85474;556.08244;7.9801;45.0;51.6034
574.85474;556.08244;7.9801;45.0;77.4057
476.29868;597.77807;36.0843;184.5;25.516
476.29868;597.77807;36.0843;184.5;12.758
476.29868;597.77807;36.0843;184.5;38.274
476.29868;597.77807;36.0843;184.5;51.0321
476.29868;597.77807;36.0843;184.5;76.5485
425.39732;584.97656;35.6024;46.5;26.012
425.39732;584.97656;35.6024;46.5;13.006
425.39732;584.97656;35.6024;46.5;52.0242
425.39732;584.97656;35.6024;46.5;78.0367
578.26372;422.00978;-13.5411;25.5;24.9416
578.26372;422.00978;-13.5411;25.5;12.4708
597.51601;388.1286;-80.3026;27.0;25.4331
597.51601;388.1286;-80.3026;27.0;12.7165
