555.88852;513.95205;45.083;93.0;26.421
555.88852;513.95205;45.083;93.0;13.2105
555.88852;513.95205;45.083;93.0;39.6315
555.88852;513.95205;45.083;93.0;52.8421
555.88852;513.95205;45.083;93.0;79.2634
563.30238;521.38743;45.083;124.5;26.4591
563.30238;521.38743;45.083;124.5;13.2295
563.30238;521.38743;45.083;124.5;39.6887
563.30238;521.38743;45.083;124.5;52.9183
563.30238;521.38743;45.083;124.5;79.3777
555.27364;530.45058;77.0876;124.5;26.6112
555.27364;530.45058;77.0876;124.5;13.3056
555.27364;530.45058;77.0876;124.5;39.9168
555.27364;530.45058;77.0876;124.5;53.2224
555.27364;530.45058;77.0876;124.5;79.8337
594.40811;494.77779;46.5633;106.5;26.4093
594.40811;494.77779;46.5633;106.5;13.2046
594.40811;494.77779;46.5633;106.5;39.6139
594.40811;494.77779;46.5633;106.5;52.8187
594.40811;494.77779;46.5633;106.5;79.2282
560.39698;509.54528;29.5709;94.5;26.2973
560.39698;509.54528;29.5709;94.5;13.1487
560.39698;509.54528;29.5709;94.5;39.446
560.39698;509.54528;29.5709;94.5;52.5948
560.39698;509.54528;29.5709;94.5;78.8927
569.5293;514.72704;29.5709;126.0;26.3298
569.5293;514.72704;29.5709;126.0;13.1649
569.5293;514.72704;29.5709;126.0;39.4947
569.5293;514.72704;29.5709;126.0;52.6597
569.5293;514.72704;29.5709;126.0;78.99
597.90419;490.18624;31.3059;105.0;26.2701
597.90419;490.18624;31.3059;105.0;13.135
597.90419;490.18624;31.3059;105.0;39.4051
597.90419;490.18624;31.3059;105.0;52.5403
597.90419;490.18624;31.3059;105.0;78.8109
588.07853;484.21076;31.3059;70.5;26.2355
588.07853;484.21076;31.3059;70.5;13.1177
588.07853;484.21076;31.3059;70.5;39.3533
588.07853;484.21076;31.3059;70.5;52.4712
588.07853;484.21076;31.3059;70.5;78.7072
567.28595;520.19497;-75.0038;159.0;26.5236
567.28595;520.19497;-75.0038;159.0;39.7854
567.28595;520.19497;-75.0038;159.0;53.0472
567.28595;520.19497;-75.0038;159.0;79.5709
583.47203;500.30291;-1.8884;154.5;26.0992
583.47203;500.30291;-1.8884;154.5;13.0496
583.47203;500.30291;-1.8884;154.5;39.1488
583.47203;500.30291;-1.8884;154.5;52.1986
583.47203;500.30291;-1.8884;154.5;78.2984
570.35188;497.05414;-12.0754;115.5;26.0766
570.35188;497.05414;-12.0754;115.5;13.0383
570.35188;497.05414;-12.0754;115.5;39.1149
570.35188;497.05414;-12.0754;115.5;52.1533
570.35188;497.05414;-12.0754;115.5;78.2306
